"time","uid2","amount","sku"
"2023-01-04 19:11:20","10049","20.36","3"
"2023-01-04 19:16:48","10047","58.55","5"
"2023-01-04 19:19:50","10058","44.95","3"
"2023-01-04 20:02:32","10048","31.84","3"
"2023-01-04 20:10:57","10052","55.5","3"
"2023-01-04 20:13:35","10065","58.32","6"
"2023-01-04 20:26:22","10066","34.36","1"
"2023-01-04 20:28:53","10098","42.86","5"
"2023-01-04 20:31:36","10064","24.44","3"
"2023-01-04 20:35:40","10067","50.1","2"
"2023-01-04 20:46:38","10017","34.08","4"
"2023-01-04 20:57:14","10086","35.9","3"
"2023-01-04 20:58:01","10094","54.52","5"
"2023-01-04 21:03:53","10027","44.04","9"
"2023-01-04 21:10:39","10011","47.58","3"
"2023-01-04 21:15:50","10042","67.77","7"
"2023-01-04 21:16:58","10006","42.27","2"
"2023-01-04 21:20:12","10080","44.27","4"
"2023-01-04 21:22:48","10089","51.67","3"
"2023-01-04 21:23:12","10067","40.04","5"
"2023-01-04 21:26:41","10011","21.2","5"
"2023-01-04 21:31:50","10024","39.29","7"
"2023-01-04 21:37:13","10026","36.61","2"
"2023-01-04 21:42:01","10030","53.55","2"
"2023-01-04 21:42:10","10030","66","3"
"2023-01-04 21:44:02","10087","60.87","4"
"2023-01-04 21:45:54","10049","24.47","5"
"2023-01-04 21:46:56","10056","56.13","3"
"2023-01-04 21:47:57","10039","28.89","2"
"2023-01-04 21:53:20","10080","31.69","1"
"2023-01-04 21:54:41","10087","46.34","5"
"2023-01-05 08:01:50","10032","9.68","8"
"2023-01-05 08:02:55","10065","43.27","6"
"2023-01-05 08:07:55","10071","46.56","4"
"2023-01-05 08:10:36","10009","15.52","5"
"2023-01-05 08:14:33","10005","54.66","6"
"2023-01-05 08:18:53","10048","33.07","9"
"2023-01-05 08:31:37","10083","24.69","4"
"2023-01-05 08:32:55","10063","35.43","3"
"2023-01-05 08:36:10","10079","12.66","4"
"2023-01-05 08:39:47","10021","60.94","3"
"2023-01-05 08:45:29","10031","36.04","10"
"2023-01-05 08:46:22","10011","42.71","6"
"2023-01-05 08:49:03","10079","7.05","3"
"2023-01-05 09:06:50","10094","37.38","1"
"2023-01-05 09:17:55","10023","99.83","2"
"2023-01-05 09:22:42","10065","60.35","2"
"2023-01-05 09:23:40","10052","52.29","3"
"2023-01-05 09:27:07","10096","82.78","3"
"2023-01-05 09:29:02","10032","61.65","5"
"2023-01-05 09:31:37","10007","39.59","5"
"2023-01-05 09:33:42","10011","23.23","4"
"2023-01-05 09:42:49","10047","29.5","2"
"2023-01-05 09:59:23","10071","55.25","4"
"2023-01-05 10:02:31","10095","25.11","3"
"2023-01-05 10:05:51","10070","40.32","5"
"2023-01-05 10:17:12","10046","27.53","6"
"2023-01-05 10:20:59","10048","31.24","6"
"2023-01-05 10:21:34","10034","24.36","2"
"2023-01-05 10:35:10","10039","52.72","7"
"2023-01-05 10:38:32","10052","9.91","3"
"2023-01-05 10:42:51","10041","24.85","6"
"2023-01-05 10:53:12","10020","75.67","2"
"2023-01-05 11:06:36","10014","40.98","4"
"2023-01-05 11:12:22","10080","17.36","5"
"2023-01-05 11:34:35","10082","37.35","3"
"2023-01-05 11:38:52","10005","19.74","6"
"2023-01-05 11:49:18","10082","57.38","3"
"2023-01-05 11:50:30","10002","49.21","3"
"2023-01-05 12:05:11","10002","7.81","2"
"2023-01-05 12:10:21","10080","64.62","4"
"2023-01-05 12:23:57","10080","56.96","1"
"2023-01-05 12:26:48","10051","67.86","2"
"2023-01-05 12:28:50","10052","27.6","3"
"2023-01-05 12:31:17","10067","20.12","4"
"2023-01-05 12:33:03","10038","51.23","3"
"2023-01-05 12:37:27","10034","11.95","4"
"2023-01-05 12:38:08","10078","40.42","4"
"2023-01-05 12:38:11","10081","10.41","3"
"2023-01-05 12:39:53","10005","14.14","4"
"2023-01-05 12:43:17","10016","68.26","4"
"2023-01-05 12:45:09","10022","36.85","4"
"2023-01-05 12:56:02","10031","5.78","4"
"2023-01-05 13:03:02","10019","5.11","4"
"2023-01-05 13:04:52","10026","39.02","6"
"2023-01-05 13:16:55","10099","27.58","3"
"2023-01-05 13:32:45","10079","51.28","5"
"2023-01-05 13:39:53","10034","58.35","3"
"2023-01-05 13:41:01","10066","54.67","3"
"2023-01-05 13:45:51","10052","74.39","4"
"2023-01-05 13:48:03","10045","62.83","3"
"2023-01-05 14:02:27","10026","69.09","7"
"2023-01-05 14:02:29","10027","52.74","4"
"2023-01-05 14:05:04","10082","33.45","4"
"2023-01-05 14:06:25","10060","61.16","5"
"2023-01-05 14:08:29","10029","5.38","4"
"2023-01-05 14:20:08","10065","46.33","3"
"2023-01-05 14:21:51","10041","21.38","4"
"2023-01-05 14:23:23","10044","73.05","1"
"2023-01-05 14:29:50","10078","23.36","3"
"2023-01-05 14:32:01","10061","15.94","6"
"2023-01-05 14:45:29","10008","56.56","7"
"2023-01-05 14:49:02","10100","44.36","2"
"2023-01-05 14:53:47","10081","5.33","3"
"2023-01-05 14:57:29","10081","11.53","2"
"2023-01-05 14:59:20","10063","84","4"
"2023-01-05 15:02:49","10087","8.22","4"
"2023-01-05 15:13:06","10034","80.24","4"
"2023-01-05 15:19:25","10031","31.14","3"
"2023-01-05 15:21:29","10097","64.62","4"
"2023-01-05 15:31:42","10098","26.4","4"
"2023-01-05 15:32:43","10063","77.95","4"
"2023-01-05 15:39:16","10086","53.61","6"
"2023-01-05 15:41:04","10097","30.47","2"
"2023-01-05 15:54:34","10012","68.84","2"
"2023-01-05 15:56:36","10079","58.4","6"
"2023-01-05 15:57:21","10002","93.48","6"
"2023-01-05 15:57:29","10058","49.73","3"
"2023-01-05 15:57:42","10096","22.07","6"
"2023-01-05 16:03:20","10027","60.45","6"
"2023-01-05 16:16:44","10069","14.91","3"
"2023-01-05 16:32:38","10063","55.94","9"
"2023-01-05 16:37:31","10068","66.34","5"
"2023-01-05 16:41:41","10070","28.2","5"
"2023-01-05 16:46:57","10087","12.22","2"
"2023-01-05 16:47:38","10063","70.34","5"
"2023-01-05 16:50:03","10031","77.41","4"
"2023-01-05 16:52:51","10040","49.68","5"
"2023-01-05 17:09:35","10085","36.77","3"
"2023-01-05 17:16:18","10069","45.07","6"
"2023-01-05 17:16:36","10017","31.07","5"
"2023-01-05 17:18:49","10040","22.94","3"
"2023-01-05 17:20:58","10009","90.45","3"
"2023-01-05 17:21:45","10040","32","5"
"2023-01-05 17:21:57","10079","59.42","1"
"2023-01-05 17:22:12","10005","44.86","3"
"2023-01-05 17:30:31","10011","58.37","4"
"2023-01-05 17:36:06","10023","87.9","4"
"2023-01-05 17:41:46","10098","35.35","3"
"2023-01-05 17:47:01","10003","80.8","2"
"2023-01-05 17:54:46","10051","41.5","4"
"2023-01-05 17:58:42","10013","51.1","4"
"2023-01-05 18:03:06","10087","39.34","4"
"2023-01-05 18:06:42","10015","41.61","5"
"2023-01-05 18:16:03","10036","63.95","5"
"2023-01-05 18:18:01","10069","18.2","4"
"2023-01-05 18:18:04","10064","5.97","3"
"2023-01-05 18:23:15","10016","35.58","4"
"2023-01-05 18:25:21","10016","59.78","3"
"2023-01-05 18:29:47","10097","42.88","2"
"2023-01-05 18:43:56","10041","46.26","4"
"2023-01-05 18:51:20","10047","22.6","1"
"2023-01-05 18:53:15","10003","51.12","6"
"2023-01-05 18:54:05","10042","51.74","6"
"2023-01-05 18:59:31","10022","65.68","6"
"2023-01-05 19:06:17","10032","61.77","3"
"2023-01-05 19:08:56","10019","3.22","5"
"2023-01-05 19:12:25","10030","29.51","4"
"2023-01-05 19:20:23","10013","10.66","2"
"2023-01-05 19:22:51","10081","51.8","3"
"2023-01-05 19:37:22","10029","30.42","2"
"2023-01-05 19:43:47","10064","39.12","2"
"2023-01-05 19:50:35","10067","70.33","4"
"2023-01-05 19:52:57","10069","4.66","5"
"2023-01-05 19:57:14","10086","21.82","3"
"2023-01-05 20:05:48","10047","10.29","6"
"2023-01-05 20:23:27","10040","63.98","5"
"2023-01-05 20:25:34","10016","2.18","5"
"2023-01-05 20:27:11","10029","35.6","4"
"2023-01-05 20:38:18","10002","84.83","4"
"2023-01-05 20:51:07","10095","26.98","3"
"2023-01-05 21:14:39","10021","4.46","3"
"2023-01-05 21:29:52","10008","42.67","5"
"2023-01-05 21:33:37","10008","69.89","5"
"2023-01-05 21:45:06","10060","28.28","4"
"2023-01-05 21:53:03","10073","21.94","7"
"2023-01-05 21:59:28","10087","42.37","5"
"2023-01-06 08:02:44","10002","57.36","3"
"2023-01-06 08:03:22","10026","17.41","1"
"2023-01-06 08:08:31","10070","70.93","9"
"2023-01-06 08:40:52","10082","38.09","6"
"2023-01-06 08:41:18","10003","37.82","4"
"2023-01-06 08:41:37","10065","49.05","3"
"2023-01-06 08:45:27","10080","42.52","8"
"2023-01-06 08:46:28","10017","59.84","3"
"2023-01-06 08:48:35","10095","77.22","3"
"2023-01-06 08:49:18","10098","44.38","2"
"2023-01-06 08:51:19","10080","16.91","1"
"2023-01-06 08:56:34","10081","69.11","5"
"2023-01-06 08:57:09","10002","94.08","2"
"2023-01-06 08:59:27","10044","31.57","5"
"2023-01-06 09:01:47","10096","37.27","3"
"2023-01-06 09:12:55","10091","71.14","4"
"2023-01-06 09:13:51","10058","60.95","6"
"2023-01-06 09:15:14","10027","39.7","5"
"2023-01-06 09:27:03","10005","58.31","5"
"2023-01-06 09:34:52","10013","18.74","4"
"2023-01-06 09:53:32","10002","43.39","4"
"2023-01-06 09:55:20","10038","18.66","2"
"2023-01-06 10:09:08","10009","66.66","2"
"2023-01-06 10:10:15","10027","82.23","4"
"2023-01-06 10:10:16","10029","60.84","7"
"2023-01-06 10:11:24","10064","22.36","4"
"2023-01-06 10:15:31","10063","23.63","5"
"2023-01-06 10:20:28","10073","47.58","6"
"2023-01-06 10:23:54","10079","83.06","5"
"2023-01-06 10:29:40","10012","23.54","2"
"2023-01-06 10:33:19","10050","19.61","4"
"2023-01-06 10:34:12","10050","78.82","2"
"2023-01-06 10:35:19","10053","24.17","4"
"2023-01-06 10:37:34","10073","38.66","5"
"2023-01-06 10:40:43","10086","55.23","5"
"2023-01-06 10:43:37","10086","17.72","8"
"2023-01-06 10:47:05","10045","74.33","4"
"2023-01-06 10:47:15","10023","67.53","6"
"2023-01-06 10:49:44","10057","23.27","2"
"2023-01-06 10:54:33","10039","14.71","5"
"2023-01-06 10:57:02","10058","52.09","3"
"2023-01-06 11:02:32","10038","48.36","3"
"2023-01-06 11:03:06","10065","50.98","4"
"2023-01-06 11:04:13","10065","60.55","1"
"2023-01-06 11:17:55","10008","76.32","3"
"2023-01-06 11:20:31","10085","36.93","3"
"2023-01-06 11:35:02","10014","52.67","5"
"2023-01-06 11:35:37","10082","35.77","7"
"2023-01-06 11:35:43","10057","47.9","1"
"2023-01-06 11:36:10","10001","65.21","6"
"2023-01-06 11:37:17","10045","83.54","5"
"2023-01-06 11:39:06","10026","75","4"
"2023-01-06 11:52:15","10060","52.58","5"
"2023-01-06 12:13:39","10014","47.07","3"
"2023-01-06 12:21:20","10048","45.94","2"
"2023-01-06 12:28:03","10086","29.38","4"
"2023-01-06 12:33:05","10002","55.11","7"
"2023-01-06 12:41:09","10069","10.47","3"
"2023-01-06 12:43:01","10017","57.94","5"
"2023-01-06 12:45:53","10100","60.06","2"
"2023-01-06 12:50:22","10045","58.15","4"
"2023-01-06 12:51:49","10060","3.39","8"
"2023-01-06 12:53:35","10081","58.97","6"
"2023-01-06 12:56:50","10012","79.29","4"
"2023-01-06 12:59:12","10079","31.77","2"
"2023-01-06 12:59:13","10036","31.75","5"
"2023-01-06 13:06:11","10014","49.32","7"
"2023-01-06 13:11:38","10008","13.7","4"
"2023-01-06 13:15:48","10067","13.56","3"
"2023-01-06 13:16:32","10096","20.54","5"
"2023-01-06 13:20:35","10037","44.45","2"
"2023-01-06 13:35:01","10014","69.85","4"
"2023-01-06 13:40:22","10071","66.47","5"
"2023-01-06 13:40:46","10085","6.47","3"
"2023-01-06 13:49:07","10095","36.24","3"
"2023-01-06 13:50:02","10022","81.04","3"
"2023-01-06 13:51:41","10012","69.29","4"
"2023-01-06 13:52:10","10034","26.09","1"
"2023-01-06 13:57:29","10087","33.08","3"
"2023-01-06 14:02:30","10007","54.59","4"
"2023-01-06 14:06:12","10015","81.7","2"
"2023-01-06 14:07:42","10035","7.62","6"
"2023-01-06 14:14:25","10031","14.64","5"
"2023-01-06 14:15:01","10080","8.58","2"
"2023-01-06 14:17:52","10057","62.57","2"
"2023-01-06 14:20:08","10085","34.75","6"
"2023-01-06 14:22:45","10085","57.92","2"
"2023-01-06 14:23:17","10016","19.33","4"
"2023-01-06 14:24:50","10029","69.58","6"
"2023-01-06 14:26:02","10013","51.29","2"
"2023-01-06 14:26:19","10035","42.78","5"
"2023-01-06 14:26:36","10048","71.28","5"
"2023-01-06 14:31:45","10063","42.47","7"
"2023-01-06 14:52:34","10053","9.36","5"
"2023-01-06 15:01:23","10051","36.01","8"
"2023-01-06 15:05:10","10013","44.45","3"
"2023-01-06 15:10:27","10052","42.56","3"
"2023-01-06 15:18:48","10095","49.79","4"
"2023-01-06 15:23:09","10047","34.61","3"
"2023-01-06 15:23:40","10029","34.03","2"
"2023-01-06 15:26:14","10024","31.82","6"
"2023-01-06 15:26:58","10049","42.09","8"
"2023-01-06 15:29:47","10039","59.3","3"
"2023-01-06 15:33:21","10082","56.15","8"
"2023-01-06 15:36:11","10022","56.21","5"
"2023-01-06 15:39:42","10025","34.48","1"
"2023-01-06 15:44:55","10082","15.99","6"
"2023-01-06 15:46:01","10049","15.15","1"
"2023-01-06 15:48:14","10052","88.39","6"
"2023-01-06 15:54:10","10038","31.68","6"
"2023-01-06 16:02:15","10095","48.92","6"
"2023-01-06 16:05:04","10046","48.05","2"
"2023-01-06 16:09:32","10100","6.12","5"
"2023-01-06 16:13:17","10067","42.7","4"
"2023-01-06 16:21:38","10003","83.7","1"
"2023-01-06 16:25:16","10085","61.15","6"
"2023-01-06 16:28:33","10058","47.08","2"
"2023-01-06 16:32:11","10057","43.06","2"
"2023-01-06 16:39:37","10075","36.07","6"
"2023-01-06 16:50:57","10034","13.77","7"
"2023-01-06 16:51:45","10091","31.86","7"
"2023-01-06 16:51:50","10052","33.98","4"
"2023-01-06 16:57:16","10067","71.53","3"
"2023-01-06 17:07:11","10065","28.16","7"
"2023-01-06 17:11:19","10064","55.34","4"
"2023-01-06 17:13:47","10044","44.61","1"
"2023-01-06 17:16:31","10065","85","2"
"2023-01-06 17:20:59","10064","46.27","3"
"2023-01-06 17:36:16","10064","41.69","2"
"2023-01-06 17:38:05","10026","28.59","3"
"2023-01-06 17:53:21","10030","9.09","3"
"2023-01-06 17:53:22","10037","19.96","3"
"2023-01-06 17:54:37","10064","102.36","3"
"2023-01-06 17:57:14","10034","45.62","5"
"2023-01-06 17:58:27","10028","51.52","6"
"2023-01-06 18:01:15","10016","40.98","5"
"2023-01-06 18:07:34","10028","25.42","3"
"2023-01-06 18:10:15","10096","68.59","2"
"2023-01-06 18:14:23","10012","44.56","4"
"2023-01-06 18:22:34","10073","15.88","5"
"2023-01-06 18:32:18","10030","37.16","5"
"2023-01-06 18:34:23","10005","44.21","5"
"2023-01-06 18:34:36","10015","17.83","5"
"2023-01-06 18:34:36","10038","72.26","3"
"2023-01-06 18:34:52","10067","23.53","3"
"2023-01-06 18:39:52","10022","25.31","2"
"2023-01-06 18:41:36","10051","52.57","2"
"2023-01-06 18:57:07","10015","36.37","4"
"2023-01-06 19:13:45","10082","64.04","3"
"2023-01-06 19:28:45","10036","53.21","2"
"2023-01-06 19:29:01","10095","30.5","8"
"2023-01-06 19:29:46","10073","51.93","3"
"2023-01-06 19:35:49","10085","51.01","4"
"2023-01-06 19:36:10","10008","63.04","6"
"2023-01-06 19:41:01","10031","39.3","4"
"2023-01-06 19:41:27","10023","64.67","7"
"2023-01-06 19:45:23","10007","67.38","4"
"2023-01-06 19:50:08","10012","65.77","4"
"2023-01-06 19:56:42","10071","43.64","5"
"2023-01-06 20:07:33","10065","35.96","3"
"2023-01-06 20:10:22","10047","75.55","6"
"2023-01-06 20:28:04","10052","37.35","2"
"2023-01-06 20:38:08","10061","95.31","2"
"2023-01-06 20:56:39","10044","50.95","6"
"2023-01-06 20:58:48","10005","19.27","4"
"2023-01-06 21:07:46","10086","63.58","3"
"2023-01-06 21:12:46","10053","56.51","4"
"2023-01-06 21:15:42","10013","82.15","2"
"2023-01-06 21:15:43","10012","23.38","3"
"2023-01-06 21:25:30","10032","33.01","6"
"2023-01-06 21:28:42","10067","61.08","6"
"2023-01-06 21:39:18","10089","75.88","4"
"2023-01-06 21:41:11","10082","49.2","6"
"2023-01-06 21:43:09","10003","56.48","5"
"2023-01-06 21:44:09","10086","46.68","5"
"2023-01-06 21:50:08","10015","12.69","6"
"2023-01-06 21:54:06","10075","88.99","5"
"2023-01-07 08:06:58","10052","47.85","2"
"2023-01-07 08:09:24","10017","36.12","2"
"2023-01-07 08:11:31","10026","36.94","4"
"2023-01-07 08:16:07","10030","71.54","6"
"2023-01-07 08:20:23","10022","32.49","5"
"2023-01-07 08:26:37","10015","65.27","3"
"2023-01-07 08:31:43","10064","69.48","4"
"2023-01-07 08:33:03","10088","12.6","4"
"2023-01-07 08:46:35","10002","46.08","5"
"2023-01-07 08:54:04","10042","40.86","3"
"2023-01-07 09:02:22","10008","77.92","4"
"2023-01-07 09:19:06","10024","3.99","8"
"2023-01-07 09:28:17","10023","41.46","1"
"2023-01-07 09:31:20","10028","53.87","1"
"2023-01-07 09:32:11","10026","14.69","3"
"2023-01-07 09:34:26","10063","61.76","9"
"2023-01-07 10:13:27","10047","49.63","2"
"2023-01-07 10:24:31","10060","30.8","4"
"2023-01-07 10:30:50","10051","72.11","6"
"2023-01-07 10:33:05","10096","32.13","5"
"2023-01-07 10:56:45","10005","22.99","3"
"2023-01-07 10:57:07","10064","61.2","3"
"2023-01-07 11:06:06","10063","42.17","4"
"2023-01-07 11:12:53","10079","49.47","2"
"2023-01-07 11:14:28","10013","68.59","3"
"2023-01-07 11:18:29","10082","58.08","5"
"2023-01-07 11:22:34","10015","72.28","5"
"2023-01-07 11:26:36","10042","30.07","3"
"2023-01-07 11:27:16","10097","19.78","3"
"2023-01-07 11:30:06","10022","16.65","5"
"2023-01-07 11:35:38","10049","67.91","4"
"2023-01-07 11:39:39","10087","25.3","5"
"2023-01-07 11:39:58","10014","7.88","2"
"2023-01-07 11:43:13","10069","64.33","5"
"2023-01-07 11:54:58","10036","13.48","3"
"2023-01-07 11:59:08","10048","25.97","7"
"2023-01-07 12:04:43","10014","48.91","6"
"2023-01-07 12:10:30","10044","31.82","2"
"2023-01-07 12:17:18","10008","8.86","4"
"2023-01-07 12:20:27","10006","46.11","2"
"2023-01-07 12:23:04","10083","39.17","1"
"2023-01-07 12:24:45","10067","61.63","3"
"2023-01-07 12:25:16","10094","59.42","2"
"2023-01-07 12:27:08","10047","30.09","3"
"2023-01-07 12:32:49","10073","45.52","7"
"2023-01-07 12:40:47","10002","131.26","7"
"2023-01-07 12:44:41","10095","40.96","3"
"2023-01-07 12:47:58","10089","47.8","3"
"2023-01-07 12:49:58","10067","26.31","4"
"2023-01-07 12:52:23","10024","23.83","2"
"2023-01-07 12:52:30","10021","6.07","6"
"2023-01-07 13:05:59","10029","51.69","4"
"2023-01-07 13:11:20","10065","38.7","3"
"2023-01-07 13:12:51","10040","63.86","3"
"2023-01-07 13:14:42","10002","37.78","4"
"2023-01-07 13:17:53","10005","23.65","2"
"2023-01-07 13:19:47","10066","46.54","5"
"2023-01-07 13:25:24","10026","83.64","4"
"2023-01-07 13:30:38","10012","38.24","4"
"2023-01-07 13:43:55","10016","33.13","5"
"2023-01-07 13:51:28","10046","69.09","3"
"2023-01-07 13:56:30","10069","84.14","5"
"2023-01-07 13:59:50","10063","17.76","3"
"2023-01-07 14:05:44","10023","48.96","9"
"2023-01-07 14:16:59","10097","41.64","4"
"2023-01-07 14:18:12","10074","43.7","6"
"2023-01-07 14:23:03","10094","72.69","6"
"2023-01-07 14:24:48","10003","117.43","2"
"2023-01-07 14:32:46","10085","39.99","5"
"2023-01-07 14:37:30","10099","26.08","2"
"2023-01-07 14:38:01","10064","14.09","5"
"2023-01-07 14:38:27","10067","4.68","3"
"2023-01-07 14:45:35","10024","8.4","3"
"2023-01-07 14:48:47","10013","51.37","5"
"2023-01-07 14:52:55","10011","45.94","4"
"2023-01-07 14:53:22","10065","58.21","5"
"2023-01-07 14:56:17","10066","14.06","4"
"2023-01-07 14:58:40","10065","28.21","3"
"2023-01-07 15:01:05","10088","62.07","6"
"2023-01-07 15:13:16","10095","27.06","5"
"2023-01-07 15:26:18","10029","33.13","7"
"2023-01-07 15:34:36","10089","44.91","5"
"2023-01-07 15:41:35","10002","9.57","2"
"2023-01-07 15:41:48","10086","21.8","5"
"2023-01-07 16:08:12","10047","60.63","6"
"2023-01-07 16:10:43","10049","17.44","3"
"2023-01-07 16:13:28","10024","37.97","1"
"2023-01-07 16:15:39","10012","47.74","4"
"2023-01-07 16:16:35","10039","26.15","4"
"2023-01-07 16:21:44","10008","100.55","3"
"2023-01-07 16:26:30","10080","6.92","4"
"2023-01-07 16:27:27","10047","38.88","5"
"2023-01-07 16:28:48","10003","48.27","1"
"2023-01-07 16:29:19","10081","37.86","5"
"2023-01-07 16:40:35","10049","37.36","3"
"2023-01-07 16:41:39","10024","55.45","4"
"2023-01-07 16:46:36","10034","8.01","8"
"2023-01-07 16:47:19","10044","22.92","3"
"2023-01-07 16:51:50","10051","13.66","3"
"2023-01-07 16:57:34","10029","53.55","2"
"2023-01-07 16:59:48","10002","56.77","3"
"2023-01-07 16:59:58","10066","22.19","4"
"2023-01-07 17:13:29","10029","67.79","4"
"2023-01-07 17:26:08","10099","33.38","3"
"2023-01-07 17:27:01","10082","71.67","2"
"2023-01-07 17:48:21","10019","39.07","3"
"2023-01-07 17:55:31","10029","74.88","4"
"2023-01-07 18:03:05","10011","55.44","3"
"2023-01-07 18:03:50","10019","34.34","3"
"2023-01-07 18:05:32","10080","48.93","3"
"2023-01-07 18:09:50","10022","6.32","2"
"2023-01-07 18:20:41","10085","75.42","3"
"2023-01-07 18:34:07","10003","61.44","4"
"2023-01-07 18:39:33","10052","53.59","5"
